repo_id,file_path,bug_instance_id,bug_type,bug_severity,template_id,injection_site,injected_line_start,injected_line_end,dataset_seed,run_id,notes
ve3wwg_cobcurses,ve3wwg_cobcurses/test009.cob,RB000104,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,93,100,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
ve3wwg_cobcurses,ve3wwg_cobcurses/themain.cob,RB000105,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,21,24,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
ve3wwg_cobcurses,ve3wwg_cobcurses/themain.cob,RB000106,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,30,33,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
ve3wwg_cobcurses,ve3wwg_cobcurses/ed000010.cob,RB000107,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,68,74,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
ve3wwg_cobcurses,ve3wwg_cobcurses/ed000010.cob,RB000108,MISSING_FILE_STATUS_HANDLING,MEDIUM,T_R_FILE_01,PROCEDURE-DIVISION,79,84,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
ve3wwg_cobcurses,ve3wwg_cobcurses/cobcurses_menu_sd_screens.cob,RB000109,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,87,97,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
ve3wwg_cobcurses,ve3wwg_cobcurses/libcobcursex.cob,RB000110,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
ve3wwg_cobcurses,ve3wwg_cobcurses/cobcurses_test_units.cob,RB000111,MISSING_FILE_STATUS_HANDLING,MEDIUM,T_R_FILE_01,PROCEDURE-DIVISION,28,31,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
ve3wwg_cobcurses,ve3wwg_cobcurses/cobcurses_test_units.cob,RB000112,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,41,46,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
ve3wwg_cobcurses,ve3wwg_cobcurses/sd002033.cob,RB000113,MISSING_FILE_STATUS_HANDLING,MEDIUM,T_R_FILE_01,PROCEDURE-DIVISION,62,64,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
ve3wwg_cobcurses,ve3wwg_cobcurses/sd002033.cob,RB000114,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,76,83,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
ve3wwg_cobcurses,ve3wwg_cobcurses/cobcurses_ecvt_comp_2.cob,RB000115,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,60,62,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
ve3wwg_cobcurses,ve3wwg_cobcurses/cobcurses_ecvt_comp_2.cob,RB000116,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,82,84,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
ve3wwg_cobcurses,ve3wwg_cobcurses/test006.cob,RB000117,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,111,117,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
ve3wwg_cobcurses,ve3wwg_cobcurses/test003.cob,RB000118,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,83,90,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
ve3wwg_cobcurses,ve3wwg_cobcurses/test003.cob,RB000119,MISSING_FILE_STATUS_HANDLING,MEDIUM,T_R_FILE_01,PROCEDURE-DIVISION,115,122,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
abrignoli_COBSOFT,abrignoli_COBSOFT/CS00002M.cbl,RB000120,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
abrignoli_COBSOFT,abrignoli_COBSOFT/CS30002C.cbl,RB000121,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,60,63,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
abrignoli_COBSOFT,abrignoli_COBSOFT/CS00004S.cbl,RB000122,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,57,60,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
abrignoli_COBSOFT,abrignoli_COBSOFT/CS20002C.cbl,RB000123,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,54,57,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
abrignoli_COBSOFT,abrignoli_COBSOFT/CS20002C.cbl,RB000124,MISSING_FILE_STATUS_HANDLING,MEDIUM,T_R_FILE_01,PROCEDURE-DIVISION,63,68,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
abrignoli_COBSOFT,abrignoli_COBSOFT/CS10013C.cbl,RB000125,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,84,89,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
abrignoli_COBSOFT,abrignoli_COBSOFT/CS10015C.cbl,RB000126,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,99,113,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
abrignoli_COBSOFT,abrignoli_COBSOFT/CS10009C.cbl,RB000127,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,82,98,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
abrignoli_COBSOFT,abrignoli_COBSOFT/CS00104S.cbl,RB000128,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,63,65,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
abrignoli_COBSOFT,abrignoli_COBSOFT/CS00003M.cbl,RB000129,MISSING_FILE_STATUS_HANDLING,MEDIUM,T_R_FILE_01,PROCEDURE-DIVISION,98,102,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
abrignoli_COBSOFT,abrignoli_COBSOFT/CS30001C.cbl,RB000130,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,127,134,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
abrignoli_COBSOFT,abrignoli_COBSOFT/CS30001C.cbl,RB000131,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,144,147,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
abrignoli_COBSOFT,abrignoli_COBSOFT/CS00000S.cbl,RB000132,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,110,112,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
abrignoli_COBSOFT,abrignoli_COBSOFT/CS00000S.cbl,RB000133,MISSING_FILE_STATUS_HANDLING,MEDIUM,T_R_FILE_01,PROCEDURE-DIVISION,157,161,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
abrignoli_COBSOFT,abrignoli_COBSOFT/CS00100S.cbl,RB000134,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,117,120,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
abrignoli_COBSOFT,abrignoli_COBSOFT/CS00100S.cbl,RB000135,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,131,134,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
abrignoli_COBSOFT,abrignoli_COBSOFT/CS00105S.cbl,RB000136,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,115,118,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
abrignoli_COBSOFT,abrignoli_COBSOFT/CS00105S.cbl,RB000137,DIVIDE_BY_ZERO_RISK,HIGH,T_R_DIV0_01,PROCEDURE-DIVISION,119,122,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
abrignoli_COBSOFT,abrignoli_COBSOFT/ProgramaPrincipal.cbl,RB000138,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,47,49,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
abrignoli_COBSOFT,abrignoli_COBSOFT/CS00101S.cbl,RB000139,MISSING_FILE_STATUS_HANDLING,MEDIUM,T_R_FILE_01,PROCEDURE-DIVISION,26,29,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
abrignoli_COBSOFT,abrignoli_COBSOFT/CS10018C.cbl,RB000140,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,156,159,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
gbeine_COBOLUnit,gbeine_COBOLUnit/CBU00101.cob,RB000141,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,71,73,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
gbeine_COBOLUnit,gbeine_COBOLUnit/SUITE001.cob,RB000142,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,14,20,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
gbeine_COBOLUnit,gbeine_COBOLUnit/SUITE003.cob,RB000143,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,20,24,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
gbeine_COBOLUnit,gbeine_COBOLUnit/CBU00007.cob,RB000144,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,15,18,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
gbeine_COBOLUnit,gbeine_COBOLUnit/CBU00007.cob,RB000145,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,20,22,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
gbeine_COBOLUnit,gbeine_COBOLUnit/CBU00102.cob,RB000146,DIVIDE_BY_ZERO_RISK,HIGH,T_R_DIV0_01,PROCEDURE-DIVISION,52,54,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
gbeine_COBOLUnit,gbeine_COBOLUnit/CBU00012.cob,RB000147,MISSING_FILE_STATUS_HANDLING,MEDIUM,T_R_FILE_01,PROCEDURE-DIVISION,37,43,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
gbeine_COBOLUnit,gbeine_COBOLUnit/CBU00030.cob,RB000148,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,37,41,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
gbeine_COBOLUnit,gbeine_COBOLUnit/CBU00030.cob,RB000149,DIVIDE_BY_ZERO_RISK,HIGH,T_R_DIV0_01,PROCEDURE-DIVISION,42,44,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
gbeine_COBOLUnit,gbeine_COBOLUnit/SAMPLE01.cob,RB000150,DIVIDE_BY_ZERO_RISK,HIGH,T_R_DIV0_01,PROCEDURE-DIVISION,13,23,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
gbeine_COBOLUnit,gbeine_COBOLUnit/SAMPLE01.cob,RB000151,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,24,26,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
gbeine_COBOLUnit,gbeine_COBOLUnit/CTU000S1.cob,RB000152,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
gbeine_COBOLUnit,gbeine_COBOLUnit/CTU000S1.cob,RB000153,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
gbeine_COBOLUnit,gbeine_COBOLUnit/CBU00103.cob,RB000154,MISSING_FILE_STATUS_HANDLING,MEDIUM,T_R_FILE_01,PROCEDURE-DIVISION,42,45,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
gbeine_COBOLUnit,gbeine_COBOLUnit/CBU00103.cob,RB000155,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,49,62,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
gbeine_COBOLUnit,gbeine_COBOLUnit/CBU00100.cob,RB000156,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,41,45,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
gbeine_COBOLUnit,gbeine_COBOLUnit/CBU00100.cob,RB000157,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,49,52,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
gbeine_COBOLUnit,gbeine_COBOLUnit/CTU0S1T2.cob,RB000158,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
gbeine_COBOLUnit,gbeine_COBOLUnit/CTU0S1T2.cob,RB000159,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
gbeine_COBOLUnit,gbeine_COBOLUnit/CBU00000.cob,RB000160,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
gbeine_COBOLUnit,gbeine_COBOLUnit/CBU00000.cob,RB000161,DIVIDE_BY_ZERO_RISK,HIGH,T_R_DIV0_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
gbeine_COBOLUnit,gbeine_COBOLUnit/SUITE002.cob,RB000162,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,20,22,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
gbeine_COBOLUnit,gbeine_COBOLUnit/SUITE002.cob,RB000163,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,27,29,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
gbeine_COBOLUnit,gbeine_COBOLUnit/CBU00200.cob,RB000164,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,3,8,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
gbeine_COBOLUnit,gbeine_COBOLUnit/CBU00200.cob,RB000165,MISSING_FILE_STATUS_HANDLING,MEDIUM,T_R_FILE_01,PROCEDURE-DIVISION,11,13,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
gbeine_COBOLUnit,gbeine_COBOLUnit/CBU00004.cob,RB000166,MISSING_FILE_STATUS_HANDLING,MEDIUM,T_R_FILE_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
gbeine_COBOLUnit,gbeine_COBOLUnit/CBU00006.cob,RB000167,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,38,46,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
gbeine_COBOLUnit,gbeine_COBOLUnit/CBU00006.cob,RB000168,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,52,57,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
gbeine_COBOLUnit,gbeine_COBOLUnit/CBU00002.cob,RB000169,DIVIDE_BY_ZERO_RISK,HIGH,T_R_DIV0_01,PROCEDURE-DIVISION,37,43,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
gbeine_COBOLUnit,gbeine_COBOLUnit/TS000001.cob,RB000170,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,15,17,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
gbeine_COBOLUnit,gbeine_COBOLUnit/TS000001.cob,RB000171,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,23,27,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
gbeine_COBOLUnit,gbeine_COBOLUnit/CTU0S3T1.cob,RB000172,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,9,11,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
gbeine_COBOLUnit,gbeine_COBOLUnit/CTU0S3T1.cob,RB000173,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,14,17,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
gbeine_COBOLUnit,gbeine_COBOLUnit/CBU00301.cob,RB000174,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,62,66,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
gbeine_COBOLUnit,gbeine_COBOLUnit/CBU00301.cob,RB000175,MISSING_FILE_STATUS_HANDLING,MEDIUM,T_R_FILE_01,PROCEDURE-DIVISION,83,85,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
gbeine_COBOLUnit,gbeine_COBOLUnit/CBU00080.cob,RB000176,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,44,46,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
gbeine_COBOLUnit,gbeine_COBOLUnit/CBU00008.cob,RB000177,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,32,34,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
gbeine_COBOLUnit,gbeine_COBOLUnit/TS000002.cob,RB000178,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,16,26,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
gbeine_COBOLUnit,gbeine_COBOLUnit/TS000002.cob,RB000179,MISSING_FILE_STATUS_HANDLING,MEDIUM,T_R_FILE_01,PROCEDURE-DIVISION,29,32,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
gbeine_COBOLUnit,gbeine_COBOLUnit/CBU00020.cob,RB000180,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,35,40,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
gbeine_COBOLUnit,gbeine_COBOLUnit/CBU00020.cob,RB000181,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,41,43,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
gbeine_COBOLUnit,gbeine_COBOLUnit/CTU0S3T2.cob,RB000182,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
gbeine_COBOLUnit,gbeine_COBOLUnit/CBU00300.cob,RB000183,MISSING_FILE_STATUS_HANDLING,MEDIUM,T_R_FILE_01,PROCEDURE-DIVISION,59,106,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/PROGCOB06.cbl,RB000184,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,37,39,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/INCLUINDOREGISTRO.cbl,RB000185,MISSING_FILE_STATUS_HANDLING,MEDIUM,T_R_FILE_01,PROCEDURE-DIVISION,58,60,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/VALIDANDOESCOLHAMENU.cbl,RB000186,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,42,44,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/VALIDANDOESCOLHAMENU.cbl,RB000187,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,63,65,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/PROGCOB15.cob,RB000188,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,21,23,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/PROGCOBTEMPODECASAESTRUTURADO.cbl,RB000189,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,51,53,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/PROGCOB10.cbl,RB000190,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,28,45,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/EXCLUINDOREGISTROS.cbl,RB000191,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,78,80,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/EXCLUINDOREGISTROS.cbl,RB000192,DIVIDE_BY_ZERO_RISK,HIGH,T_R_DIV0_01,PROCEDURE-DIVISION,87,90,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/PROGCOB17.cob,RB000193,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,38,40,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/PROGCOB17.cob,RB000194,MISSING_FILE_STATUS_HANDLING,MEDIUM,T_R_FILE_01,PROCEDURE-DIVISION,43,45,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/PROGCOBHELLOCOBOL.cob,RB000195,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,17,21,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/PROGCOBHELLOCOBOL.cob,RB000196,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,25,27,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/CLIENTES.cbl,RB000197,MISSING_FILE_STATUS_HANDLING,MEDIUM,T_R_FILE_01,PROCEDURE-DIVISION,34,36,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/PROGCOBDESAFIODANTE.cbl,RB000198,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,39,42,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/PROGCOBINVESTIMENTOFINANCEIRO.cob,RB000199,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,38,44,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/INCLUSAODADOS.cbl,RB000200,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,108,114,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/RELATORIOEMDISCO.cbl,RB000201,MISSING_FILE_STATUS_HANDLING,MEDIUM,T_R_FILE_01,PROCEDURE-DIVISION,89,91,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/RELATORIOEMDISCO.cbl,RB000202,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,102,107,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/PROGCOBAUMENTOSALARIAL.cob,RB000203,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,21,49,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
