repo_id,file_path,bug_instance_id,bug_type,bug_severity,template_id,injection_site,injected_line_start,injected_line_end,dataset_seed,run_id,notes
abrignoli_COBSOFT,abrignoli_COBSOFT/CS10015C.cbl,RB000105,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
abrignoli_COBSOFT,abrignoli_COBSOFT/CS10009C.cbl,RB000106,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
abrignoli_COBSOFT,abrignoli_COBSOFT/CS10009C.cbl,RB000107,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
abrignoli_COBSOFT,abrignoli_COBSOFT/CS00003M.cbl,RB000108,MISSING_FILE_STATUS_HANDLING,MEDIUM,T_R_FILE_01,PROCEDURE-DIVISION,31,33,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
abrignoli_COBSOFT,abrignoli_COBSOFT/CS00003M.cbl,RB000109,MISSING_FILE_STATUS_HANDLING,MEDIUM,T_R_FILE_01,PROCEDURE-DIVISION,71,75,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
abrignoli_COBSOFT,abrignoli_COBSOFT/CS00000F.cbl,RB000110,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
abrignoli_COBSOFT,abrignoli_COBSOFT/CS30001C.cbl,RB000111,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
abrignoli_COBSOFT,abrignoli_COBSOFT/CS30001C.cbl,RB000112,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
abrignoli_COBSOFT,abrignoli_COBSOFT/CS00000S.cbl,RB000113,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
abrignoli_COBSOFT,abrignoli_COBSOFT/CS00000S.cbl,RB000114,MISSING_FILE_STATUS_HANDLING,MEDIUM,T_R_FILE_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
abrignoli_COBSOFT,abrignoli_COBSOFT/CS00100S.cbl,RB000115,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
abrignoli_COBSOFT,abrignoli_COBSOFT/CS00100S.cbl,RB000116,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
abrignoli_COBSOFT,abrignoli_COBSOFT/CS00105S.cbl,RB000117,DIVIDE_BY_ZERO_RISK,HIGH,T_R_DIV0_01,PROCEDURE-DIVISION,83,88,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
abrignoli_COBSOFT,abrignoli_COBSOFT/ProgramaPrincipal.cbl,RB000118,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,51,53,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
abrignoli_COBSOFT,abrignoli_COBSOFT/CS00101S.cbl,RB000119,MISSING_FILE_STATUS_HANDLING,MEDIUM,T_R_FILE_01,PROCEDURE-DIVISION,30,34,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
abrignoli_COBSOFT,abrignoli_COBSOFT/CS10018C.cbl,RB000120,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
gbeine_COBOLUnit,gbeine_COBOLUnit/CBU00101.cob,RB000121,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
gbeine_COBOLUnit,gbeine_COBOLUnit/SUITE001.cob,RB000122,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
gbeine_COBOLUnit,gbeine_COBOLUnit/CBU00102.cob,RB000123,DIVIDE_BY_ZERO_RISK,HIGH,T_R_DIV0_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
gbeine_COBOLUnit,gbeine_COBOLUnit/CBU00012.cob,RB000124,MISSING_FILE_STATUS_HANDLING,MEDIUM,T_R_FILE_01,PROCEDURE-DIVISION,43,46,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
gbeine_COBOLUnit,gbeine_COBOLUnit/SAMPLE01.cob,RB000125,DIVIDE_BY_ZERO_RISK,HIGH,T_R_DIV0_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
gbeine_COBOLUnit,gbeine_COBOLUnit/SAMPLE01.cob,RB000126,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
gbeine_COBOLUnit,gbeine_COBOLUnit/CTU000S1.cob,RB000127,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
gbeine_COBOLUnit,gbeine_COBOLUnit/CTU000S1.cob,RB000128,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
gbeine_COBOLUnit,gbeine_COBOLUnit/CBU00103.cob,RB000129,MISSING_FILE_STATUS_HANDLING,MEDIUM,T_R_FILE_01,PROCEDURE-DIVISION,13,15,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
gbeine_COBOLUnit,gbeine_COBOLUnit/CBU00103.cob,RB000130,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,18,24,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
gbeine_COBOLUnit,gbeine_COBOLUnit/CTU0S1T2.cob,RB000131,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
gbeine_COBOLUnit,gbeine_COBOLUnit/CTU0S1T2.cob,RB000132,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
gbeine_COBOLUnit,gbeine_COBOLUnit/SUITE002.cob,RB000133,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
gbeine_COBOLUnit,gbeine_COBOLUnit/SUITE002.cob,RB000134,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
gbeine_COBOLUnit,gbeine_COBOLUnit/CBU00200.cob,RB000135,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
gbeine_COBOLUnit,gbeine_COBOLUnit/CBU00200.cob,RB000136,MISSING_FILE_STATUS_HANDLING,MEDIUM,T_R_FILE_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
gbeine_COBOLUnit,gbeine_COBOLUnit/CBU00004.cob,RB000137,MISSING_FILE_STATUS_HANDLING,MEDIUM,T_R_FILE_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
gbeine_COBOLUnit,gbeine_COBOLUnit/CBU00002.cob,RB000138,DIVIDE_BY_ZERO_RISK,HIGH,T_R_DIV0_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
gbeine_COBOLUnit,gbeine_COBOLUnit/CTU0S3T1.cob,RB000139,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
gbeine_COBOLUnit,gbeine_COBOLUnit/CTU0S3T1.cob,RB000140,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
gbeine_COBOLUnit,gbeine_COBOLUnit/CBU00301.cob,RB000141,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
gbeine_COBOLUnit,gbeine_COBOLUnit/CBU00301.cob,RB000142,MISSING_FILE_STATUS_HANDLING,MEDIUM,T_R_FILE_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
gbeine_COBOLUnit,gbeine_COBOLUnit/CBU00080.cob,RB000143,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
gbeine_COBOLUnit,gbeine_COBOLUnit/CBU00008.cob,RB000144,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
gbeine_COBOLUnit,gbeine_COBOLUnit/TS000002.cob,RB000145,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
gbeine_COBOLUnit,gbeine_COBOLUnit/TS000002.cob,RB000146,MISSING_FILE_STATUS_HANDLING,MEDIUM,T_R_FILE_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
gbeine_COBOLUnit,gbeine_COBOLUnit/CBU00020.cob,RB000147,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
gbeine_COBOLUnit,gbeine_COBOLUnit/CBU00020.cob,RB000148,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
gbeine_COBOLUnit,gbeine_COBOLUnit/CTU0S3T2.cob,RB000149,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
gbeine_COBOLUnit,gbeine_COBOLUnit/CBU00300.cob,RB000150,MISSING_FILE_STATUS_HANDLING,MEDIUM,T_R_FILE_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/PROGCOB06.cbl,RB000151,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,37,39,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/INCLUINDOREGISTRO.cbl,RB000152,MISSING_FILE_STATUS_HANDLING,MEDIUM,T_R_FILE_01,PROCEDURE-DIVISION,60,65,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/VALIDANDOESCOLHAMENU.cbl,RB000153,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,42,44,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/PROGCOB15.cob,RB000154,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,20,24,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/PROGCOBTEMPODECASAESTRUTURADO.cbl,RB000155,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/PROGCOB10.cbl,RB000156,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,24,45,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/EXCLUINDOREGISTROS.cbl,RB000157,DIVIDE_BY_ZERO_RISK,HIGH,T_R_DIV0_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/EXCLUINDOREGISTROS.cbl,RB000158,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/PROGCOB17.cob,RB000159,MISSING_FILE_STATUS_HANDLING,MEDIUM,T_R_FILE_01,PROCEDURE-DIVISION,35,40,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/PROGCOBHELLOCOBOL.cob,RB000160,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,20,23,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/PROGCOBHELLOCOBOL.cob,RB000161,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,26,28,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/CLIENTES.cbl,RB000162,MISSING_FILE_STATUS_HANDLING,MEDIUM,T_R_FILE_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/PROGCOBDESAFIODANTE.cbl,RB000163,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/PROGCOBINVESTIMENTOFINANCEIRO.cob,RB000164,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,41,43,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/INCLUSAODADOS.cbl,RB000165,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,71,73,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/RELATORIOEMDISCO.cbl,RB000166,MISSING_FILE_STATUS_HANDLING,MEDIUM,T_R_FILE_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/RELATORIOEMDISCO.cbl,RB000167,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/PROGCOBAUMENTOSALARIAL.cob,RB000168,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,33,37,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/PROGCOB01.cob,RB000169,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,15,23,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/PROGCOB07.cbl,RB000170,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,24,27,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/PROGCOBSTRING.cob,RB000171,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,31,42,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/PROGCOB08.cbl,RB000172,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/PROGCOB08.cbl,RB000173,DIVIDE_BY_ZERO_RISK,HIGH,T_R_DIV0_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/GERANDORELATORIO.cbl,RB000174,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,4,16,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/GERANDORELATORIO.cbl,RB000175,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,80,82,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/RELATORIOEMTELA01.cob,RB000176,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,4,16,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/RELATORIOEMTELA01.cob,RB000177,DIVIDE_BY_ZERO_RISK,HIGH,T_R_DIV0_01,PROCEDURE-DIVISION,91,95,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/PROGCOBCPF.cob,RB000178,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,28,32,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/PROGCOB04.cob,RB000179,MISSING_FILE_STATUS_HANDLING,MEDIUM,T_R_FILE_01,PROCEDURE-DIVISION,26,28,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/PROGCOB13.cob,RB000180,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/SUBMENU.cbl,RB000181,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,63,65,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/MENU02.cbl,RB000182,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/MENU02.cbl,RB000183,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/ENCERRANDOMENU.cbl,RB000184,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,128,133,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/PROGCOB09.cob,RB000185,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
lucasrmagalhaes_learning-COBOL,lucasrmagalhaes_learning-COBOL/PROGCOB09.cob,RB000186,DIVIDE_BY_ZERO_RISK,HIGH,T_R_DIV0_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
debinix_openjensen,debinix_openjensen/toolchaintest.cbl,RB000187,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,85,87,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
debinix_openjensen,debinix_openjensen/error-printscr.cbl,RB000188,MISSING_FILE_STATUS_HANDLING,MEDIUM,T_R_FILE_01,PROCEDURE-DIVISION,111,115,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
debinix_openjensen,debinix_openjensen/error-printscr.cbl,RB000189,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,116,121,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
debinix_openjensen,debinix_openjensen/test-utf8.cbl,RB000190,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
debinix_openjensen,debinix_openjensen/toolchaindisplaytest.cbl,RB000191,DIVIDE_BY_ZERO_RISK,HIGH,T_R_DIV0_01,PROCEDURE-DIVISION,21,24,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
debinix_openjensen,debinix_openjensen/cgi-remove-local.cbl,RB000192,DIVIDE_BY_ZERO_RISK,HIGH,T_R_DIV0_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
debinix_openjensen,debinix_openjensen/cgi-remove-local.cbl,RB000193,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
debinix_openjensen,debinix_openjensen/cgi-list-local.cbl,RB000194,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,43,45,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
debinix_openjensen,debinix_openjensen/cgi-list-users.cbl,RB000195,MISSING_FILE_STATUS_HANDLING,MEDIUM,T_R_FILE_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
debinix_openjensen,debinix_openjensen/cgi-list-users.cbl,RB000196,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
debinix_openjensen,debinix_openjensen/cgi-add-user.cbl,RB000197,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
debinix_openjensen,debinix_openjensen/cgi-add-user.cbl,RB000198,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
debinix_openjensen,debinix_openjensen/ok-printscr.cbl,RB000199,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,27,32,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
debinix_openjensen,debinix_openjensen/write-post-string.cbl,RB000200,DIVIDE_BY_ZERO_RISK,HIGH,T_R_DIV0_01,PROCEDURE-DIVISION,77,80,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
debinix_openjensen,debinix_openjensen/test-php-unlink.cbl,RB000201,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,46,51,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
debinix_openjensen,debinix_openjensen/cgi-edit-betyg.cbl,RB000202,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,43,45,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
debinix_openjensen,debinix_openjensen/wui-start-html.cbl,RB000203,INFINITE_LOOP_NON_TERMINATION,HIGH,T_R_LOOP_01,PROCEDURE-DIVISION,37,40,42,COBUG_RUNTIME_FINAL_FIXED_V1,MARKERS_PRESENT
bmcsoftware_vscode-ispw,bmcsoftware_vscode-ispw/TPROG07.cbl,RB000204,UNINITIALIZED_DATA_ITEM_USE,HIGH,T_R_UNINIT_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
bmcsoftware_vscode-ispw,bmcsoftware_vscode-ispw/TPROG07.cbl,RB000205,WRONG_CALCULATION_LOGIC,MEDIUM,T_R_LOGIC_01,PROCEDURE-DIVISION,,,42,COBUG_RUNTIME_FINAL_FIXED_V1,NO_MARKERS
